skos_iris,pwc_uris,labels
http://w3id.org/mlso/vocab/ml_task_type/MultispectralObjectDetection,https://paperswithcode.com/task/multispectral-object-detection,Multispectral Object Detection
http://w3id.org/mlso/vocab/ml_task_type/MultivariateTimeSeriesForecasting,https://paperswithcode.com/task/multivariate-time-series-forecasting,Multivariate Time Series Forecasting
http://w3id.org/mlso/vocab/ml_task_type/MultiviewClustering,https://paperswithcode.com/task/multiview-clustering,Multiview Clustering
http://w3id.org/mlso/vocab/ml_task_type/MultlingualNeuralMachineTranslation,https://paperswithcode.com/task/multlingual-neural-machine-translation,Multlingual Neural Machine Translation
http://w3id.org/mlso/vocab/ml_task_type/MusicEmotionRecognition,https://paperswithcode.com/task/music-emotion-recognition,Music Emotion Recognition
http://w3id.org/mlso/vocab/ml_task_type/MusicModeling,https://paperswithcode.com/task/music-modeling,Music Modeling
http://w3id.org/mlso/vocab/ml_task_type/MusicQuestionAnswering,https://paperswithcode.com/task/music-question-answering,Music Question Answering
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageInference(Zero-Shot),https://paperswithcode.com/task/natural-language-inference-zero-shot,Natural Language Inference (Zero-Shot)
http://w3id.org/mlso/vocab/ml_task_type/NetworkIntrusionDetection,https://paperswithcode.com/task/network-intrusion-detection,Network Intrusion Detection
http://w3id.org/mlso/vocab/ml_task_type/NeuralArchitectureSearch,https://paperswithcode.com/task/architecture-search,Neural Architecture Search
http://w3id.org/mlso/vocab/ml_task_type/No-ReferenceImageQualityAssessment,https://paperswithcode.com/task/no-reference-image-quality-assessment,No-Reference Image Quality Assessment
http://w3id.org/mlso/vocab/ml_task_type/NodeClassificationonNon-Homophilic(Heterophilic)Graphs,https://paperswithcode.com/task/node-classification-on-non-homophilic,Node Classification on Non-Homophilic (Heterophilic) Graphs
http://w3id.org/mlso/vocab/ml_task_type/NodeClustering,https://paperswithcode.com/task/node-clustering,Node Clustering
http://w3id.org/mlso/vocab/ml_task_type/ObjectDetectionInAerialImages,https://paperswithcode.com/task/object-detection-in-aerial-images,Object Detection In Aerial Images
http://w3id.org/mlso/vocab/ml_task_type/ObjectDetectionInIndoorScenes,https://paperswithcode.com/task/object-detection-in-indoor-scenes,Object Detection In Indoor Scenes
http://w3id.org/mlso/vocab/ml_task_type/ObjectRecognition,https://paperswithcode.com/task/object-recognition,Object Recognition
http://w3id.org/mlso/vocab/ml_task_type/ObjectReconstruction,https://paperswithcode.com/task/object-reconstruction,Object Reconstruction
http://w3id.org/mlso/vocab/ml_task_type/Occluded3DObjectSymmetryDetection,https://paperswithcode.com/task/occluded-3d-object-symmetry-detection,Occluded 3D Object Symmetry Detection
http://w3id.org/mlso/vocab/ml_task_type/OccludedFaceDetection,https://paperswithcode.com/task/occluded-face-detection,Occluded Face Detection
http://w3id.org/mlso/vocab/ml_task_type/One-Shot3DActionRecognition,https://paperswithcode.com/task/one-shot-3d-action-recognition,One-Shot 3D Action Recognition
http://w3id.org/mlso/vocab/ml_task_type/One-ShotSegmentation,https://paperswithcode.com/task/one-shot-segmentation,One-Shot Segmentation
http://w3id.org/mlso/vocab/ml_task_type/One-shotvisualobjectsegmentation,https://paperswithcode.com/task/one-shot-visual-object-segmentation,One-shot visual object segmentation
http://w3id.org/mlso/vocab/ml_task_type/OnlineMulti-ObjectTracking,https://paperswithcode.com/task/online-multi-object-tracking,Online Multi-Object Tracking
http://w3id.org/mlso/vocab/ml_task_type/Open-DomainQuestionAnswering,https://paperswithcode.com/task/open-domain-question-answering,Open-Domain Question Answering
http://w3id.org/mlso/vocab/ml_task_type/OpenSetActionRecognition,https://paperswithcode.com/task/open-set-action-recognition,Open Set Action Recognition
http://w3id.org/mlso/vocab/ml_task_type/OpenVocabularyObjectDetection,https://paperswithcode.com/task/open-vocabulary-object-detection,Open Vocabulary Object Detection
http://w3id.org/mlso/vocab/ml_task_type/OpenWorldObjectDetection,https://paperswithcode.com/task/open-world-object-detection,Open World Object Detection
http://w3id.org/mlso/vocab/ml_task_type/OrientedObjectDetection,https://paperswithcode.com/task/one-stage-anchor-free-oriented-object-1,Oriented Object Detection
http://w3id.org/mlso/vocab/ml_task_type/OrientedObjectDetection,https://paperswithcode.com/task/oriented-object-detction,Oriented Object Detection
http://w3id.org/mlso/vocab/ml_task_type/OrientedObjectDetection,https://paperswithcode.com/task/oriented-object-detection,Oriented Object Detection
http://w3id.org/mlso/vocab/ml_task_type/PartialDomainAdaptation,https://paperswithcode.com/task/partial-domain-adaptation,Partial Domain Adaptation
http://w3id.org/mlso/vocab/ml_task_type/PartiallyObservableReinforcementLearning,https://paperswithcode.com/task/partially-observable-reinforcement-learning,Partially Observable Reinforcement Learning
http://w3id.org/mlso/vocab/ml_task_type/PartiallyRelevantVideoRetrieval,https://paperswithcode.com/task/partially-relevant-video-retrieval,Partially Relevant Video Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Person-centricVisualGrounding,https://paperswithcode.com/task/person-centric-visual-grounding,Person-centric Visual Grounding
http://w3id.org/mlso/vocab/ml_task_type/PhysicalCommonsenseReasoning,https://paperswithcode.com/task/physical-commonsense-reasoning,Physical Commonsense Reasoning
http://w3id.org/mlso/vocab/ml_task_type/PhysicalVideoAnomalyDetection,https://paperswithcode.com/task/physical-video-anomaly-detection,Physical Video Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/PianoMusicModeling,https://paperswithcode.com/task/piano-music-modeling,Piano Music Modeling
http://w3id.org/mlso/vocab/ml_task_type/PlaneInstanceSegmentation,https://paperswithcode.com/task/plane-instance-segmentation,Plane Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Point-SupervisedInstanceSegmentation,https://paperswithcode.com/task/point-supervised-instance-segmentation,Point-Supervised Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Point-interactiveImageColorization,https://paperswithcode.com/task/point-interactive-image-colorization,Point-interactive Image Colorization
http://w3id.org/mlso/vocab/ml_task_type/PointCloudClassification,https://paperswithcode.com/task/point-cloud-classification,Point Cloud Classification
http://w3id.org/mlso/vocab/ml_task_type/PointCloudSegmentation,https://paperswithcode.com/task/point-cloud-segmentation,Point Cloud Segmentation
http://w3id.org/mlso/vocab/ml_task_type/ProbabilisticTimeSeriesForecasting,https://paperswithcode.com/task/probabilistic-time-series-forecasting,Probabilistic Time Series Forecasting
http://w3id.org/mlso/vocab/ml_task_type/Quantization,https://paperswithcode.com/task/quantization,Quantization
http://w3id.org/mlso/vocab/ml_task_type/RGBSalientObjectDetection,https://paperswithcode.com/task/salient-object-detection,RGB Salient Object Detection
http://w3id.org/mlso/vocab/ml_task_type/RadarObjectDetection,https://paperswithcode.com/task/radar-object-detection,Radar Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Real-Time3DSemanticSegmentation,https://paperswithcode.com/task/real-time-3d-semantic-segmentation,Real-Time 3D Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Real-TimeMulti-ObjectTracking,https://paperswithcode.com/task/real-time-multi-object-tracking,Real-Time Multi-Object Tracking
http://w3id.org/mlso/vocab/ml_task_type/Real-TimeObjectDetection,https://paperswithcode.com/task/real-time-object-detection,Real-Time Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Real-TimeSemanticSegmentation,https://paperswithcode.com/task/real-time-semantic-segmentation,Real-Time Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/RemoteSensingImageClassification,https://paperswithcode.com/task/remote-sensing-image-classification,Remote Sensing Image Classification
http://w3id.org/mlso/vocab/ml_task_type/Robust3DObjectDetection,https://paperswithcode.com/task/robust-3d-object-detection,Robust 3D Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Robust3DObjectDetection,https://paperswithcode.com/task/robust-camera-only-3d-object-detection,Robust 3D Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Robust3DSemanticSegmentation,https://paperswithcode.com/task/robust-3d-semantic-segmentation,Robust 3D Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/SafeReinforcementLearning,https://paperswithcode.com/task/safe-reinforcement-learning,Safe Reinforcement Learning
http://w3id.org/mlso/vocab/ml_task_type/SatelliteImageClassification,https://paperswithcode.com/task/satellite-image-classification,Satellite Image Classification
http://w3id.org/mlso/vocab/ml_task_type/SceneClassification,https://paperswithcode.com/task/scene-classification,Scene Classification
http://w3id.org/mlso/vocab/ml_task_type/SceneClassification,https://paperswithcode.com/task/scene-classification-unified-classes,Scene Classification
http://w3id.org/mlso/vocab/ml_task_type/ScienceQuestionAnswering,https://paperswithcode.com/task/science-question-answering,Science Question Answering
http://w3id.org/mlso/vocab/ml_task_type/Self-SupervisedPersonRe-Identification,https://paperswithcode.com/task/self-supervised-person-re-identification,Self-Supervised Person Re-Identification
http://w3id.org/mlso/vocab/ml_task_type/Self-supervisedVideoRetrieval,https://paperswithcode.com/task/self-supervised-video-retrieval,Self-supervised Video Retrieval
http://w3id.org/mlso/vocab/ml_task_type/SemanticParsing,https://paperswithcode.com/task/semantic-parsing,Semantic Parsing
http://w3id.org/mlso/vocab/ml_task_type/SemanticSegmentationOfOrthoimagery,https://paperswithcode.com/task/semantic-segmentation-of-orthoimagery,Semantic Segmentation Of Orthoimagery
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedImageClassification,https://paperswithcode.com/task/semi-supervised-image-classification,Semi-Supervised Image Classification
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedInstanceSegmentation,https://paperswithcode.com/task/semi-supervised-instance-segmentation,Semi-Supervised Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedObjectDetection,https://paperswithcode.com/task/semi-supervised-object-detection,Semi-Supervised Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedSemanticSegmentation,https://paperswithcode.com/task/semi-supervised-rgbd-semantic-segmentation,Semi-Supervised Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedSemanticSegmentation,https://paperswithcode.com/task/semi-supervised-semantic-segmentation,Semi-Supervised Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedTextClassification,https://paperswithcode.com/task/semi-supervised-text-classification-1,Semi-Supervised Text Classification
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedVideoClassification,https://paperswithcode.com/task/semi-supervised-video-classification,Semi-Supervised Video Classification
http://w3id.org/mlso/vocab/ml_task_type/Semi-SupervisedVideoObjectSegmentation,https://paperswithcode.com/task/semi-supervised-video-object-segmentation,Semi-Supervised Video Object Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Semi-supervisedMedicalImageClassification,https://paperswithcode.com/task/semi-supervised-medical-image-classification,Semi-supervised Medical Image Classification
http://w3id.org/mlso/vocab/ml_task_type/Semi-supervisedtimeseriesclassification,https://paperswithcode.com/task/semi-supervised-time-series-classification,Semi-supervised time series classification
http://w3id.org/mlso/vocab/ml_task_type/SentenceEmbeddings,https://paperswithcode.com/task/sentence-embedding,Sentence Embeddings
http://w3id.org/mlso/vocab/ml_task_type/SentenceEmbeddings,https://paperswithcode.com/task/sentence-embedding-1,Sentence Embeddings
http://w3id.org/mlso/vocab/ml_task_type/SentenceEmbeddings,https://paperswithcode.com/task/sentence-embeddings,Sentence Embeddings
http://w3id.org/mlso/vocab/ml_task_type/SentenceEmbeddingsForBiomedicalTexts,https://paperswithcode.com/task/sentence-embeddings-for-biomedical-texts,Sentence Embeddings For Biomedical Texts
http://w3id.org/mlso/vocab/ml_task_type/SentimentClassification,https://paperswithcode.com/task/cross-lingual-sentiment-classification,Sentiment Classification
http://w3id.org/mlso/vocab/ml_task_type/SentimentClassification,https://paperswithcode.com/task/sentiment-classification,Sentiment Classification
http://w3id.org/mlso/vocab/ml_task_type/SequentialImageClassification,https://paperswithcode.com/task/sequential-image-classification,Sequential Image Classification
http://w3id.org/mlso/vocab/ml_task_type/Single-objectdiscovery,https://paperswithcode.com/task/single-object-discovery,Single-object discovery
http://w3id.org/mlso/vocab/ml_task_type/Sketch-BasedImageRetrieval,https://paperswithcode.com/task/sketch-based-image-retrieval,Sketch-Based Image Retrieval
http://w3id.org/mlso/vocab/ml_task_type/SkinLesionClassification,https://paperswithcode.com/task/skin-lesion-classification,Skin Lesion Classification
http://w3id.org/mlso/vocab/ml_task_type/SleepStageDetection,https://paperswithcode.com/task/sleep-stage-detection,Sleep Stage Detection
http://w3id.org/mlso/vocab/ml_task_type/SmallDataImageClassification,https://paperswithcode.com/task/small-data,Small Data Image Classification
http://w3id.org/mlso/vocab/ml_task_type/SmallObjectDetection,https://paperswithcode.com/task/small-object-detection,Small Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Spamdetection,https://paperswithcode.com/task/spam-detection,Spam detection
http://w3id.org/mlso/vocab/ml_task_type/Spamdetection,https://paperswithcode.com/task/traditional-spam-detection,Spam detection
http://w3id.org/mlso/vocab/ml_task_type/Spatio-TemporalActionLocalization,https://paperswithcode.com/task/spatio-temporal-action-localization,Spatio-Temporal Action Localization
http://w3id.org/mlso/vocab/ml_task_type/Spatio-TemporalVideoGrounding,https://paperswithcode.com/task/spatio-temporal-video-grounding,Spatio-Temporal Video Grounding
http://w3id.org/mlso/vocab/ml_task_type/SpeechIntentClassification,https://paperswithcode.com/task/speech-intent-classification,Speech Intent Classification
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/accented-speech-recognition,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/automatic-speech-recognition,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/distant-speech-recognition,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/robust-speech-recognition,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/speech-recognition-1,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/urdu-speech-recognition,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/automatic-speech-recognition-2,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/SpeechRecognition,https://paperswithcode.com/task/speech-recognition,Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/StateChangeObjectDetection,https://paperswithcode.com/task/state-change-object-detection,State Change Object Detection
http://w3id.org/mlso/vocab/ml_task_type/StereoDepthEstimation,https://paperswithcode.com/task/stereo-depth-estimation,Stereo Depth Estimation
http://w3id.org/mlso/vocab/ml_task_type/StockPrediction,https://paperswithcode.com/task/stock-prediction,Stock Prediction
http://w3id.org/mlso/vocab/ml_task_type/StockPrediction,https://paperswithcode.com/task/stock-price-prediction,Stock Prediction
http://w3id.org/mlso/vocab/ml_task_type/StyleTransfer,https://paperswithcode.com/task/style-transfer,Style Transfer
http://w3id.org/mlso/vocab/ml_task_type/SuperpixelImageClassification,https://paperswithcode.com/task/superpixel-image-classification,Superpixel Image Classification
http://w3id.org/mlso/vocab/ml_task_type/SupervisedVideoSummarization,https://paperswithcode.com/task/supervised-video-summarization,Supervised Video Summarization
http://w3id.org/mlso/vocab/ml_task_type/SurvivalAnalysis,https://paperswithcode.com/task/survival-analysis,Survival Analysis
http://w3id.org/mlso/vocab/ml_task_type/SymmetryDetection,https://paperswithcode.com/task/symmetry-detection,Symmetry Detection
http://w3id.org/mlso/vocab/ml_task_type/Temporal/CasualQA,https://paperswithcode.com/task/temporal-casual-qa,Temporal/Casual QA
http://w3id.org/mlso/vocab/ml_task_type/TemporalRelationClassification,https://paperswithcode.com/task/temporal-relation-classification,Temporal Relation Classification
http://w3id.org/mlso/vocab/ml_task_type/TemporalRelationExtraction,https://paperswithcode.com/task/temporal-relation-extraction,Temporal Relation Extraction
http://w3id.org/mlso/vocab/ml_task_type/Text-BasedStockPrediction,https://paperswithcode.com/task/text-based-stock-prediction,Text-Based Stock Prediction
http://w3id.org/mlso/vocab/ml_task_type/TextGeneration,https://paperswithcode.com/task/text-generation,Text Generation
http://w3id.org/mlso/vocab/ml_task_type/TextRetrieval,https://paperswithcode.com/task/text-retrieval,Text Retrieval
http://w3id.org/mlso/vocab/ml_task_type/TextSummarization,https://paperswithcode.com/task/extractive-document-summarization,Text Summarization
http://w3id.org/mlso/vocab/ml_task_type/TextSummarization,https://paperswithcode.com/task/text-summarization,Text Summarization
http://w3id.org/mlso/vocab/ml_task_type/TextSummarization,https://paperswithcode.com/task/unsupervised-text-summarization,Text Summarization
http://w3id.org/mlso/vocab/ml_task_type/TextureImageRetrieval,https://paperswithcode.com/task/texture-image-retrieval-1,Texture Image Retrieval
http://w3id.org/mlso/vocab/ml_task_type/ThermalImageSegmentation,https://paperswithcode.com/task/thermal-image-segmentation,Thermal Image Segmentation
http://w3id.org/mlso/vocab/ml_task_type/ThermalInfraredObjectTracking,https://paperswithcode.com/task/thermal-infrared-object-tracking,Thermal Infrared Object Tracking
http://w3id.org/mlso/vocab/ml_task_type/ThermalInfraredPedestrianDetection,https://paperswithcode.com/task/thermal-infrared-pedestrian-detection,Thermal Infrared Pedestrian Detection
http://w3id.org/mlso/vocab/ml_task_type/Time-SeriesFew-ShotLearningwithHeterogeneousChannels,https://paperswithcode.com/task/time-series-few-shot-learning-with,Time-Series Few-Shot Learning with Heterogeneous Channels
http://w3id.org/mlso/vocab/ml_task_type/TimeSeriesClassification,https://paperswithcode.com/task/time-series-classification,Time Series Classification
http://w3id.org/mlso/vocab/ml_task_type/TopicClassification,https://paperswithcode.com/task/topic-classification,Topic Classification
http://w3id.org/mlso/vocab/ml_task_type/TrafficObjectDetection,https://paperswithcode.com/task/traffic-object-detection,Traffic Object Detection
http://w3id.org/mlso/vocab/ml_task_type/TransferLearning,https://paperswithcode.com/task/transfer-learning,Transfer Learning
http://w3id.org/mlso/vocab/ml_task_type/TransparentObjectDepthEstimation,https://paperswithcode.com/task/transparent-object-depth-estimation,Transparent Object Depth Estimation
http://w3id.org/mlso/vocab/ml_task_type/TransparentObjectDetection,https://paperswithcode.com/task/transparent-object-detection,Transparent Object Detection
http://w3id.org/mlso/vocab/ml_task_type/TumorSegmentation,https://paperswithcode.com/task/tumor-segmentation,Tumor Segmentation
http://w3id.org/mlso/vocab/ml_task_type/UnconditionalImageGeneration,https://paperswithcode.com/task/unconditional-image-generation,Unconditional Image Generation
http://w3id.org/mlso/vocab/ml_task_type/UnconditionalVideoGeneration,https://paperswithcode.com/task/unconditional-video-generation,Unconditional Video Generation
http://w3id.org/mlso/vocab/ml_task_type/UnivariateTimeSeriesForecasting,https://paperswithcode.com/task/univariate-time-series-forecasting,Univariate Time Series Forecasting
http://w3id.org/mlso/vocab/ml_task_type/Unsupervised3DHumanPoseEstimation,https://paperswithcode.com/task/unsupervised-3d-human-pose-estimation,Unsupervised 3D Human Pose Estimation
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedAnomalyDetection,https://paperswithcode.com/task/unsupervised-anomaly-detection,Unsupervised Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedAnomalyDetection,https://paperswithcode.com/task/unsupervised-anomaly-detection-with-specified,Unsupervised Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedAnomalyDetection,https://paperswithcode.com/task/unsupervised-anomaly-detection-with-specified-4,Unsupervised Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedAnomalyDetection,https://paperswithcode.com/task/unsupervised-anomaly-detection-with-specified-5,Unsupervised Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedAnomalyDetection,https://paperswithcode.com/task/unsupervised-anomaly-detection-with-specified-6,Unsupervised Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedAnomalyDetection,https://paperswithcode.com/task/unsupervised-anomaly-detection-with-specified-7,Unsupervised Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedDependencyParsing,https://paperswithcode.com/task/unsupervised-dependency-parsing,Unsupervised Dependency Parsing
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedFew-ShotImageClassification,https://paperswithcode.com/task/unsupervised-few-shot-image-classification,Unsupervised Few-Shot Image Classification
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedHumanPoseEstimation,https://paperswithcode.com/task/unsupervised-human-pose-estimation,Unsupervised Human Pose Estimation
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedImageSegmentation,https://paperswithcode.com/task/unsupervised-image-segmentation,Unsupervised Image Segmentation
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedInstanceSegmentation,https://paperswithcode.com/task/unsupervised-instance-segmentation,Unsupervised Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedMonocularDepthEstimation,https://paperswithcode.com/task/unsupervised-monocular-depth-estimation,Unsupervised Monocular Depth Estimation
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedObjectDetection,https://paperswithcode.com/task/unsupervised-object-detection,Unsupervised Object Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedReinforcementLearning,https://paperswithcode.com/task/unsupervised-reinforcement-learning,Unsupervised Reinforcement Learning
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedSaliencyDetection,https://paperswithcode.com/task/unsupervised-saliency-detection,Unsupervised Saliency Detection
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedSkeletonBasedActionRecognition,https://paperswithcode.com/task/unsupervised-skeleton-based-action,Unsupervised Skeleton Based Action Recognition
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedTextClassification,https://paperswithcode.com/task/unsupervised-text-classification,Unsupervised Text Classification
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedVideoObjectSegmentation,https://paperswithcode.com/task/unsupervised-video-object-segmentation,Unsupervised Video Object Segmentation
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedVideoSummarization,https://paperswithcode.com/task/unsupervised-video-summarization,Unsupervised Video Summarization
http://w3id.org/mlso/vocab/ml_task_type/Unsupervisedsemanticparsing,https://paperswithcode.com/task/unsupervised-semantic-parsing,Unsupervised semantic parsing
http://w3id.org/mlso/vocab/ml_task_type/VehiclePoseEstimation,https://paperswithcode.com/task/vehicle-pose-estimation,Vehicle Pose Estimation
http://w3id.org/mlso/vocab/ml_task_type/Video-BasedPersonRe-Identification,https://paperswithcode.com/task/video-based-person-re-identification,Video-Based Person Re-Identification
http://w3id.org/mlso/vocab/ml_task_type/VideoClassification,https://paperswithcode.com/task/video-classification,Video Classification
http://w3id.org/mlso/vocab/ml_task_type/VideoDenoising,https://paperswithcode.com/task/video-denoising,Video Denoising
http://w3id.org/mlso/vocab/ml_task_type/VideoDomainAdapation,https://paperswithcode.com/task/video-domain-adapation,Video Domain Adapation
http://w3id.org/mlso/vocab/ml_task_type/VideoEmotionRecognition,https://paperswithcode.com/task/video-emotion-recognition,Video Emotion Recognition
http://w3id.org/mlso/vocab/ml_task_type/VideoGeneration,https://paperswithcode.com/task/video-generation,Video Generation
http://w3id.org/mlso/vocab/ml_task_type/VideoGrounding,https://paperswithcode.com/task/video-grounding,Video Grounding
http://w3id.org/mlso/vocab/ml_task_type/VideoInstanceSegmentation,https://paperswithcode.com/task/video-instance-segmentation,Video Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/VideoObjectDetection,https://paperswithcode.com/task/video-object-detection,Video Object Detection
http://w3id.org/mlso/vocab/ml_task_type/VideoQuestionAnswering,https://paperswithcode.com/task/video-question-answering,Video Question Answering
http://w3id.org/mlso/vocab/ml_task_type/VideoSaliencyDetection,https://paperswithcode.com/task/video-saliency-detection,Video Saliency Detection
http://w3id.org/mlso/vocab/ml_task_type/VideoSaliencyPrediction,https://paperswithcode.com/task/video-saliency-prediction,Video Saliency Prediction
http://w3id.org/mlso/vocab/ml_task_type/VideoSalientObjectDetection,https://paperswithcode.com/task/video-salient-object-detection,Video Salient Object Detection
http://w3id.org/mlso/vocab/ml_task_type/VideoSegmentation,https://paperswithcode.com/task/video-segmentation,Video Segmentation
http://w3id.org/mlso/vocab/ml_task_type/VideoSemanticSegmentation,https://paperswithcode.com/task/video-semantic-segmentation,Video Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/VideoStoryQA,https://paperswithcode.com/task/video-story-qa,Video Story QA
http://w3id.org/mlso/vocab/ml_task_type/VideoVisualRelationDetection,https://paperswithcode.com/task/video-visual-relation-detection,Video Visual Relation Detection
http://w3id.org/mlso/vocab/ml_task_type/VisualCommonsenseReasoning,https://paperswithcode.com/task/visual-commonsense-reasoning,Visual Commonsense Reasoning
http://w3id.org/mlso/vocab/ml_task_type/VisualGrounding,https://paperswithcode.com/task/visual-grounding,Visual Grounding
http://w3id.org/mlso/vocab/ml_task_type/VisualRelationshipDetection,https://paperswithcode.com/task/visual-relationship-detection,Visual Relationship Detection
http://w3id.org/mlso/vocab/ml_task_type/Weakly-SupervisedNamedEntityRecognition,https://paperswithcode.com/task/weakly-supervised-named-entity-recognition,Weakly-Supervised Named Entity Recognition
http://w3id.org/mlso/vocab/ml_task_type/Weakly-supervised3DHumanPoseEstimation,https://paperswithcode.com/task/weakly-supervised-3d-human-pose-estimation,Weakly-supervised 3D Human Pose Estimation
http://w3id.org/mlso/vocab/ml_task_type/Weakly-supervisedTemporalActionLocalization,https://paperswithcode.com/task/weakly-supervised-temporal-action,Weakly-supervised Temporal Action Localization
http://w3id.org/mlso/vocab/ml_task_type/Weakly-supervisedTemporalActionLocalization,https://paperswithcode.com/task/weakly-supervised-temporal-action-1,Weakly-supervised Temporal Action Localization
http://w3id.org/mlso/vocab/ml_task_type/Weakly-supervisedinstancesegmentation,https://paperswithcode.com/task/weakly-supervised-instance-segmentation,Weakly-supervised instance segmentation
http://w3id.org/mlso/vocab/ml_task_type/WeaklySupervised3DPointCloudSegmentation,https://paperswithcode.com/task/weakly-supervised-3d-point-cloud-segmentation,Weakly Supervised 3D Point Cloud Segmentation
http://w3id.org/mlso/vocab/ml_task_type/WeaklySupervisedActionLocalization,https://paperswithcode.com/task/weakly-supervised-action-localization,Weakly Supervised Action Localization
http://w3id.org/mlso/vocab/ml_task_type/WeaklySupervisedClassification,https://paperswithcode.com/task/weakly-supervised-classification,Weakly Supervised Classification
http://w3id.org/mlso/vocab/ml_task_type/WeaklySupervisedDefectDetection,https://paperswithcode.com/task/weakly-supervised-defect-detection,Weakly Supervised Defect Detection
http://w3id.org/mlso/vocab/ml_task_type/WeaklySupervisedObjectDetection,https://paperswithcode.com/task/weakly-supervised-object-detection,Weakly Supervised Object Detection
http://w3id.org/mlso/vocab/ml_task_type/WeaklysupervisedSemanticSegmentation,https://paperswithcode.com/task/weakly-supervised-semantic-segmentation,Weakly supervised Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/WeaklysupervisedSemanticSegmentation,https://paperswithcode.com/task/weakly-supervised-semantic-segmentation-1,Weakly supervised Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Webcam(RGB)imageclassification,https://paperswithcode.com/task/webcam-rgb-image-classification,Webcam (RGB) image classification
http://w3id.org/mlso/vocab/ml_task_type/WebpageObjectDetection,https://paperswithcode.com/task/webpage-object-detection,Webpage Object Detection
http://w3id.org/mlso/vocab/ml_task_type/WildlyUnsupervisedDomainAdaptation,https://paperswithcode.com/task/wildly-unsupervised-domain-adaptation,Wildly Unsupervised Domain Adaptation
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotComposedImageRetrieval(ZS-CIR),https://paperswithcode.com/task/zero-shot-composed-image-retrieval-zs-cir,Zero-Shot Composed Image Retrieval (ZS-CIR)
